Bin ID,Fullness,fullnessThreshold,timestamp,reason
1511216,4,8,15-06-2020,NOT_READY
1511217,0,8,15-06-2020,NOT_READY
1511218,8,8,15-06-2020,FULLNESS
1511219,4,8,15-06-2020,NOT_READY
1511220,4,8,15-06-2020,NOT_READY
1511221,0,8,15-06-2020,NOT_READY
1510830,4,6,17-06-2020,NOT_READY
1511190,4,8,17-06-2020,NOT_READY
1511191,2,8,17-06-2020,NOT_READY
1511192,0,8,17-06-2020,NOT_READY
1511193,4,8,17-06-2020,NOT_READY
1511194,6,8,17-06-2020,NOT_READY
1511195,2,8,17-06-2020,NOT_READY
1511196,6,8,17-06-2020,NOT_READY
1511197,6,8,17-06-2020,NOT_READY
1511198,8,8,17-06-2020,FULLNESS
1511199,6,8,17-06-2020,NOT_READY
1511200,4,8,17-06-2020,NOT_READY
1511201,0,8,17-06-2020,NOT_READY
1511203,0,8,17-06-2020,NOT_READY
1511204,0,8,17-06-2020,NOT_READY
1511205,0,8,17-06-2020,NOT_READY
1511206,8,8,17-06-2020,FULLNESS
1511207,2,8,17-06-2020,NOT_READY
1511208,0,8,17-06-2020,NOT_READY
1511209,2,8,17-06-2020,NOT_READY
1511210,8,8,17-06-2020,FULLNESS
1511211,0,8,17-06-2020,NOT_READY
1511212,8,8,17-06-2020,FULLNESS
1511213,4,8,17-06-2020,NOT_READY
1511214,2,8,17-06-2020,NOT_READY
1511215,0,8,17-06-2020,NOT_READY
1511216,0,8,17-06-2020,NOT_READY
1511217,0,8,17-06-2020,NOT_READY
1511218,0,8,17-06-2020,NOT_READY
1511219,8,8,17-06-2020,FULLNESS
1511220,6,8,17-06-2020,NOT_READY
1511221,0,8,17-06-2020,NOT_READY
1510830,4,6,21-06-2020,NOT_READY
1511190,4,8,21-06-2020,NOT_READY
1511191,6,8,21-06-2020,NOT_READY
1511192,4,8,21-06-2020,NOT_READY
1511193,4,8,21-06-2020,NOT_READY
1511194,0,8,21-06-2020,NOT_READY
1511195,8,8,21-06-2020,FULLNESS
1511196,2,8,21-06-2020,NOT_READY
1510830,2,6,16-06-2020,NOT_READY
1511190,0,8,16-06-2020,NOT_READY
1511191,0,8,16-06-2020,NOT_READY
1511192,0,8,16-06-2020,NOT_READY
1511193,4,8,16-06-2020,NOT_READY
1511194,6,8,16-06-2020,NOT_READY
1511195,0,8,16-06-2020,NOT_READY
1511196,2,8,16-06-2020,NOT_READY
1511197,6,8,16-06-2020,NOT_READY
1511198,6,8,16-06-2020,NOT_READY
1511199,0,8,16-06-2020,NOT_READY
1511200,0,8,16-06-2020,NOT_READY
1511201,0,8,16-06-2020,NOT_READY
1511203,0,8,16-06-2020,NOT_READY
1511204,8,8,16-06-2020,FULLNESS
1511205,8,8,16-06-2020,FULLNESS
1511206,6,8,16-06-2020,NOT_READY
1511207,2,8,16-06-2020,NOT_READY
1511208,0,8,16-06-2020,NOT_READY
1511209,2,8,16-06-2020,NOT_READY
1511210,4,8,16-06-2020,NOT_READY
1511211,0,8,16-06-2020,NOT_READY
1511212,0,8,16-06-2020,NOT_READY
1511213,0,8,16-06-2020,NOT_READY
1511214,2,8,16-06-2020,NOT_READY
1511215,0,8,16-06-2020,NOT_READY
1511216,8,8,16-06-2020,FULLNESS
1511217,0,8,16-06-2020,NOT_READY
1511218,0,8,16-06-2020,NOT_READY
1511219,4,8,16-06-2020,NOT_READY
1511220,6,8,16-06-2020,NOT_READY
1511221,0,8,16-06-2020,NOT_READY
1510830,2,6,20-06-2020,NOT_READY
1511190,2,8,20-06-2020,NOT_READY
1511191,4,8,20-06-2020,NOT_READY
1511192,4,8,20-06-2020,NOT_READY
1511193,0,8,20-06-2020,NOT_READY
1511194,0,8,20-06-2020,NOT_READY
1511195,6,8,20-06-2020,NOT_READY
1511196,0,8,20-06-2020,NOT_READY
1511197,0,8,20-06-2020,NOT_READY
1511198,4,8,20-06-2020,NOT_READY
1511199,6,8,20-06-2020,NOT_READY
1511200,2,8,20-06-2020,NOT_READY
1511201,0,8,20-06-2020,NOT_READY
1511203,8,8,20-06-2020,FULLNESS
1511204,4,8,20-06-2020,NOT_READY
1511205,0,8,20-06-2020,NOT_READY
1511206,0,8,20-06-2020,NOT_READY
1511207,0,8,20-06-2020,NOT_READY
1511208,0,8,20-06-2020,NOT_READY
1511209,0,8,20-06-2020,NOT_READY
1511210,0,8,20-06-2020,NOT_READY
1511211,0,8,20-06-2020,NOT_READY
1511212,2,8,20-06-2020,NOT_READY
1511213,4,8,20-06-2020,NOT_READY
1511206,0,8,19-06-2020,NOT_READY
1511207,0,8,19-06-2020,NOT_READY
1511208,0,8,19-06-2020,NOT_READY
1511209,0,8,19-06-2020,NOT_READY
1511210,0,8,19-06-2020,NOT_READY
1511211,0,8,19-06-2020,NOT_READY
1511212,2,8,19-06-2020,NOT_READY
1511213,0,8,19-06-2020,NOT_READY
1511214,0,8,19-06-2020,NOT_READY
1511215,0,8,19-06-2020,NOT_READY
1511216,0,8,19-06-2020,NOT_READY
1511217,0,8,19-06-2020,NOT_READY
1511218,0,8,19-06-2020,NOT_READY
1511219,0,8,19-06-2020,NOT_READY
1511220,0,8,19-06-2020,NOT_READY
1511221,0,8,19-06-2020,NOT_READY
1511214,0,8,20-06-2020,NOT_READY
1511215,0,8,20-06-2020,NOT_READY
1511216,0,8,20-06-2020,NOT_READY
1511217,0,8,20-06-2020,NOT_READY
1511218,4,8,20-06-2020,NOT_READY
1511219,0,8,20-06-2020,NOT_READY
1511220,0,8,20-06-2020,NOT_READY
1511221,0,8,20-06-2020,NOT_READY
1511214,0,8,23-06-2020,NOT_READY
1511215,0,8,23-06-2020,NOT_READY
1511216,8,8,23-06-2020,FULLNESS
1511217,0,8,23-06-2020,NOT_READY
1511218,0,8,23-06-2020,NOT_READY
1511219,6,8,23-06-2020,NOT_READY
1511220,4,8,23-06-2020,NOT_READY
1511221,0,8,23-06-2020,NOT_READY
1510830,8,6,24-06-2020,FULLNESS
1511190,8,8,24-06-2020,FULLNESS
1511191,0,8,24-06-2020,NOT_READY
1511192,2,8,24-06-2020,NOT_READY
1511193,0,8,24-06-2020,NOT_READY
1511194,4,8,24-06-2020,NOT_READY
1511195,2,8,24-06-2020,NOT_READY
1511196,0,8,24-06-2020,NOT_READY
1511197,4,8,24-06-2020,NOT_READY
1511198,0,8,24-06-2020,NOT_READY
1511199,6,8,24-06-2020,NOT_READY
1511200,0,8,24-06-2020,NOT_READY
1511201,4,8,24-06-2020,NOT_READY
1511203,0,8,24-06-2020,NOT_READY
1511204,2,8,24-06-2020,NOT_READY
1511205,6,8,24-06-2020,NOT_READY
1511206,0,8,24-06-2020,NOT_READY
1511207,0,8,24-06-2020,NOT_READY
1511208,0,8,24-06-2020,NOT_READY
1511209,4,8,24-06-2020,NOT_READY
1511210,8,8,24-06-2020,FULLNESS
1511211,0,8,24-06-2020,NOT_READY
1511212,0,8,24-06-2020,NOT_READY
1511213,6,8,24-06-2020,NOT_READY
1511197,0,8,21-06-2020,NOT_READY
1511198,6,8,21-06-2020,NOT_READY
1511199,8,8,21-06-2020,FULLNESS
1511200,4,8,21-06-2020,NOT_READY
1511201,0,8,21-06-2020,NOT_READY
1511203,0,8,21-06-2020,NOT_READY
1511204,4,8,21-06-2020,NOT_READY
1511205,4,8,21-06-2020,NOT_READY
1511206,2,8,21-06-2020,NOT_READY
1511207,0,8,21-06-2020,NOT_READY
1511208,8,8,21-06-2020,FULLNESS
1511209,2,8,21-06-2020,NOT_READY
1511210,4,8,21-06-2020,NOT_READY
1511211,6,8,21-06-2020,NOT_READY
1511212,2,8,21-06-2020,NOT_READY
1511213,8,8,21-06-2020,FULLNESS
1511214,0,8,21-06-2020,NOT_READY
1511215,4,8,21-06-2020,NOT_READY
1511216,2,8,21-06-2020,NOT_READY
1511217,0,8,21-06-2020,NOT_READY
1511218,8,8,21-06-2020,FULLNESS
1511219,0,8,21-06-2020,NOT_READY
1511220,0,8,21-06-2020,NOT_READY
1511221,0,8,21-06-2020,NOT_READY
1511214,0,8,24-06-2020,NOT_READY
1511215,0,8,24-06-2020,NOT_READY
1511216,0,8,24-06-2020,NOT_READY
1511217,0,8,24-06-2020,NOT_READY
1511218,8,8,24-06-2020,FULLNESS
1511219,10,8,24-06-2020,FULLNESS
1511220,8,8,24-06-2020,FULLNESS
1511221,4,8,24-06-2020,NOT_READY
1510830,0,6,25-06-2020,NOT_READY
1511190,2,8,25-06-2020,NOT_READY
1511191,4,8,25-06-2020,NOT_READY
1511192,2,8,25-06-2020,NOT_READY
1511193,2,8,25-06-2020,NOT_READY
1511194,4,8,25-06-2020,NOT_READY
1511195,4,8,25-06-2020,NOT_READY
1511196,4,8,25-06-2020,NOT_READY
1511197,4,8,25-06-2020,NOT_READY
1511198,0,8,25-06-2020,NOT_READY
1511199,8,8,25-06-2020,FULLNESS
1511200,0,8,25-06-2020,NOT_READY
1511201,4,8,25-06-2020,NOT_READY
1511203,4,8,25-06-2020,NOT_READY
1511204,2,8,25-06-2020,NOT_READY
1511205,6,8,25-06-2020,NOT_READY
1511206,4,8,25-06-2020,NOT_READY
1511207,6,8,25-06-2020,NOT_READY
1511208,6,8,25-06-2020,NOT_READY
1511209,4,8,25-06-2020,NOT_READY
1511210,0,8,25-06-2020,NOT_READY
1511211,0,8,25-06-2020,NOT_READY
1511212,0,8,25-06-2020,NOT_READY
1511213,8,8,25-06-2020,FULLNESS
1510830,4,6,22-06-2020,NOT_READY
1511190,4,8,22-06-2020,NOT_READY
1511191,8,8,22-06-2020,FULLNESS
1511192,8,8,22-06-2020,FULLNESS
1511193,4,8,22-06-2020,NOT_READY
1511194,0,8,22-06-2020,NOT_READY
1511195,0,8,22-06-2020,NOT_READY
1511196,8,8,22-06-2020,FULLNESS
1511197,0,8,22-06-2020,NOT_READY
1511198,6,8,22-06-2020,NOT_READY
1511199,0,8,22-06-2020,NOT_READY
1511200,6,8,22-06-2020,NOT_READY
1511201,4,8,22-06-2020,NOT_READY
1511203,0,8,22-06-2020,NOT_READY
1511204,4,8,22-06-2020,NOT_READY
1511205,4,8,22-06-2020,NOT_READY
1511206,4,8,22-06-2020,NOT_READY
1511207,0,8,22-06-2020,NOT_READY
1511208,0,8,22-06-2020,NOT_READY
1511209,2,8,22-06-2020,NOT_READY
1511210,6,8,22-06-2020,NOT_READY
1511211,6,8,22-06-2020,NOT_READY
1511212,6,8,22-06-2020,NOT_READY
1511213,0,8,22-06-2020,NOT_READY
1511214,0,8,22-06-2020,NOT_READY
1511215,8,8,22-06-2020,FULLNESS
1511216,4,8,22-06-2020,NOT_READY
1511217,0,8,22-06-2020,NOT_READY
1511218,0,8,22-06-2020,NOT_READY
1511219,4,8,22-06-2020,NOT_READY
1511220,4,8,22-06-2020,NOT_READY
1511221,0,8,22-06-2020,NOT_READY
1510830,4,6,23-06-2020,NOT_READY
1511190,6,8,23-06-2020,NOT_READY
1511191,0,8,23-06-2020,NOT_READY
1511192,0,8,23-06-2020,NOT_READY
1511193,10,8,23-06-2020,FULLNESS
1511194,0,8,23-06-2020,NOT_READY
1511195,0,8,23-06-2020,NOT_READY
1511196,0,8,23-06-2020,NOT_READY
1511197,0,8,23-06-2020,NOT_READY
1511198,8,8,23-06-2020,FULLNESS
1511199,0,8,23-06-2020,NOT_READY
1511200,8,8,23-06-2020,FULLNESS
1511201,4,8,23-06-2020,NOT_READY
1511203,0,8,23-06-2020,NOT_READY
1511204,0,8,23-06-2020,NOT_READY
1511205,4,8,23-06-2020,NOT_READY
1511206,8,8,23-06-2020,FULLNESS
1511207,0,8,23-06-2020,NOT_READY
1511208,0,8,23-06-2020,NOT_READY
1511209,4,8,23-06-2020,NOT_READY
1511210,6,8,23-06-2020,NOT_READY
1511211,10,8,23-06-2020,FULLNESS
1511212,8,8,23-06-2020,FULLNESS
1511213,0,8,23-06-2020,NOT_READY
1511214,4,8,25-06-2020,NOT_READY
1511215,6,8,25-06-2020,NOT_READY
1511216,0,8,25-06-2020,NOT_READY
1511217,0,8,25-06-2020,NOT_READY
1511218,0,8,25-06-2020,NOT_READY
1511219,8,8,25-06-2020,FULLNESS
1511220,0,8,25-06-2020,NOT_READY
1511221,6,8,25-06-2020,NOT_READY
1511214,0,8,27-06-2020,NOT_READY
1511215,0,8,27-06-2020,NOT_READY
1511216,0,8,27-06-2020,NOT_READY
1511217,0,8,27-06-2020,NOT_READY
1511218,4,8,27-06-2020,NOT_READY
1511219,0,8,27-06-2020,NOT_READY
1511220,0,8,27-06-2020,NOT_READY
1511221,0,8,27-06-2020,NOT_READY
1510830,0,6,29-06-2020,NOT_READY
1511190,2,8,29-06-2020,NOT_READY
1511191,0,8,29-06-2020,NOT_READY
1511192,2,8,29-06-2020,NOT_READY
1511193,2,8,29-06-2020,NOT_READY
1511194,0,8,29-06-2020,NOT_READY
1511195,2,8,29-06-2020,NOT_READY
1511196,6,8,29-06-2020,NOT_READY
1511197,6,8,29-06-2020,NOT_READY
1511198,0,8,29-06-2020,NOT_READY
1511199,8,8,29-06-2020,FULLNESS
1511200,0,8,29-06-2020,NOT_READY
1511201,0,8,29-06-2020,NOT_READY
1511203,0,8,29-06-2020,NOT_READY
1511204,0,8,29-06-2020,NOT_READY
1511205,0,8,29-06-2020,NOT_READY
1511206,0,8,29-06-2020,NOT_READY
1511207,0,8,29-06-2020,NOT_READY
1511208,8,8,29-06-2020,FULLNESS
1511209,0,8,29-06-2020,NOT_READY
1511210,8,8,29-06-2020,FULLNESS
1511211,8,8,29-06-2020,FULLNESS
1511212,4,8,29-06-2020,NOT_READY
1511213,6,8,29-06-2020,NOT_READY
1511214,0,8,29-06-2020,NOT_READY
1511215,8,8,29-06-2020,FULLNESS
1511216,0,8,29-06-2020,NOT_READY
1511217,0,8,29-06-2020,NOT_READY
1511218,0,8,29-06-2020,NOT_READY
1511219,0,8,29-06-2020,NOT_READY
1511220,4,8,29-06-2020,NOT_READY
1511221,0,8,29-06-2020,NOT_READY
1510830,2,6,01-07-2020,NOT_READY
1511190,0,8,01-07-2020,NOT_READY
1511191,2,8,01-07-2020,NOT_READY
1511192,6,8,01-07-2020,NOT_READY
1511193,4,8,01-07-2020,NOT_READY
1511194,0,8,01-07-2020,NOT_READY
1511195,6,8,01-07-2020,NOT_READY
1511196,4,8,01-07-2020,NOT_READY
1510830,0,6,26-06-2020,NOT_READY
1511190,6,8,26-06-2020,NOT_READY
1511191,4,8,26-06-2020,NOT_READY
1511192,8,8,26-06-2020,FULLNESS
1511193,2,8,26-06-2020,NOT_READY
1511194,4,8,26-06-2020,NOT_READY
1511195,4,8,26-06-2020,NOT_READY
1511196,4,8,26-06-2020,NOT_READY
1511197,4,8,26-06-2020,NOT_READY
1511198,4,8,26-06-2020,NOT_READY
1511199,0,8,26-06-2020,NOT_READY
1511200,2,8,26-06-2020,NOT_READY
1511201,6,8,26-06-2020,NOT_READY
1511203,8,8,26-06-2020,FULLNESS
1511204,6,8,26-06-2020,NOT_READY
1511205,8,8,26-06-2020,FULLNESS
1511206,0,8,26-06-2020,NOT_READY
1511207,0,8,26-06-2020,NOT_READY
1511208,0,8,26-06-2020,NOT_READY
1511209,0,8,26-06-2020,NOT_READY
1511210,0,8,26-06-2020,NOT_READY
1511211,2,8,26-06-2020,NOT_READY
1511212,0,8,26-06-2020,NOT_READY
1511213,0,8,26-06-2020,NOT_READY
1511214,0,8,26-06-2020,NOT_READY
1511215,0,8,26-06-2020,NOT_READY
1511216,0,8,26-06-2020,NOT_READY
1511217,0,8,26-06-2020,NOT_READY
1511218,0,8,26-06-2020,NOT_READY
1511219,0,8,26-06-2020,NOT_READY
1511220,0,8,26-06-2020,NOT_READY
1511221,0,8,26-06-2020,NOT_READY
1510830,4,6,27-06-2020,NOT_READY
1511190,8,8,27-06-2020,FULLNESS
1511191,8,8,27-06-2020,FULLNESS
1511192,2,8,27-06-2020,NOT_READY
1511193,4,8,27-06-2020,NOT_READY
1511194,6,8,27-06-2020,NOT_READY
1511195,6,8,27-06-2020,NOT_READY
1511196,0,8,27-06-2020,NOT_READY
1511197,6,8,27-06-2020,NOT_READY
1511198,4,8,27-06-2020,NOT_READY
1511199,0,8,27-06-2020,NOT_READY
1511200,6,8,27-06-2020,NOT_READY
1511201,6,8,27-06-2020,NOT_READY
1511203,0,8,27-06-2020,NOT_READY
1511204,8,8,27-06-2020,FULLNESS
1511205,0,8,27-06-2020,NOT_READY
1511206,0,8,27-06-2020,NOT_READY
1511207,0,8,27-06-2020,NOT_READY
1511208,0,8,27-06-2020,NOT_READY
1511209,0,8,27-06-2020,NOT_READY
1511210,4,8,27-06-2020,NOT_READY
1511211,2,8,27-06-2020,NOT_READY
1511212,0,8,27-06-2020,NOT_READY
1511213,0,8,27-06-2020,NOT_READY
1510830,6,6,28-06-2020,FULLNESS
1511190,0,8,28-06-2020,NOT_READY
1511191,0,8,28-06-2020,NOT_READY
1511192,2,8,28-06-2020,NOT_READY
1511193,8,8,28-06-2020,FULLNESS
1511194,8,8,28-06-2020,FULLNESS
1511195,8,8,28-06-2020,FULLNESS
1511196,4,8,28-06-2020,NOT_READY
1511197,6,8,28-06-2020,NOT_READY
1511198,8,8,28-06-2020,FULLNESS
1511199,6,8,28-06-2020,NOT_READY
1511200,10,8,28-06-2020,FULLNESS
1511201,8,8,28-06-2020,FULLNESS
1511203,0,8,28-06-2020,NOT_READY
1511204,0,8,28-06-2020,NOT_READY
1511205,0,8,28-06-2020,NOT_READY
1511206,0,8,28-06-2020,NOT_READY
1511207,0,8,28-06-2020,NOT_READY
1511208,4,8,28-06-2020,NOT_READY
1511209,0,8,28-06-2020,NOT_READY
1511210,6,8,28-06-2020,NOT_READY
1511211,6,8,28-06-2020,NOT_READY
1511212,2,8,28-06-2020,NOT_READY
1511213,0,8,28-06-2020,NOT_READY
1511214,0,8,28-06-2020,NOT_READY
1511215,4,8,28-06-2020,NOT_READY
1511216,0,8,28-06-2020,NOT_READY
1511217,0,8,28-06-2020,NOT_READY
1511218,8,8,28-06-2020,FULLNESS
1511219,0,8,28-06-2020,NOT_READY
1511220,4,8,28-06-2020,NOT_READY
1511221,0,8,28-06-2020,NOT_READY
1511197,0,8,01-07-2020,NOT_READY
1511198,4,8,01-07-2020,NOT_READY
1511199,0,8,01-07-2020,NOT_READY
1511200,2,8,01-07-2020,NOT_READY
1511201,0,8,01-07-2020,NOT_READY
1511203,6,8,01-07-2020,NOT_READY
1511204,4,8,01-07-2020,NOT_READY
1511205,4,8,01-07-2020,NOT_READY
1511206,4,8,01-07-2020,NOT_READY
1511207,0,8,01-07-2020,NOT_READY
1511208,0,8,01-07-2020,NOT_READY
1511209,8,8,01-07-2020,FULLNESS
1511210,0,8,01-07-2020,NOT_READY
1511211,0,8,01-07-2020,NOT_READY
1511212,0,8,01-07-2020,NOT_READY
1511213,8,8,01-07-2020,FULLNESS
1511214,4,8,01-07-2020,NOT_READY
1511215,0,8,01-07-2020,NOT_READY
1511216,8,8,01-07-2020,FULLNESS
1511217,0,8,01-07-2020,NOT_READY
1511218,8,8,01-07-2020,FULLNESS
1511219,0,8,01-07-2020,NOT_READY
1511220,6,8,01-07-2020,NOT_READY
1511221,6,8,01-07-2020,NOT_READY
1510830,0,6,30-06-2020,NOT_READY
1511190,8,8,30-06-2020,FULLNESS
1511191,0,8,30-06-2020,NOT_READY
1511192,4,8,30-06-2020,NOT_READY
1511193,2,8,30-06-2020,NOT_READY
1511194,0,8,30-06-2020,NOT_READY
1511195,4,8,30-06-2020,NOT_READY
1511196,8,8,30-06-2020,FULLNESS
1511197,6,8,30-06-2020,NOT_READY
1511198,0,8,30-06-2020,NOT_READY
1511199,0,8,30-06-2020,NOT_READY
1511200,0,8,30-06-2020,NOT_READY
1511201,0,8,30-06-2020,NOT_READY
1511203,4,8,30-06-2020,NOT_READY
1511204,2,8,30-06-2020,NOT_READY
1511205,4,8,30-06-2020,NOT_READY
1511206,0,8,30-06-2020,NOT_READY
1511207,0,8,30-06-2020,NOT_READY
1511208,0,8,30-06-2020,NOT_READY
1511209,2,8,30-06-2020,NOT_READY
1511210,0,8,30-06-2020,NOT_READY
1511211,0,8,30-06-2020,NOT_READY
1511212,8,8,30-06-2020,FULLNESS
1511213,8,8,30-06-2020,FULLNESS
1511214,0,8,30-06-2020,NOT_READY
1511215,0,8,30-06-2020,NOT_READY
1511216,0,8,30-06-2020,NOT_READY
1511217,0,8,30-06-2020,NOT_READY
1511218,0,8,30-06-2020,NOT_READY
1511219,8,8,30-06-2020,FULLNESS
1511220,6,8,30-06-2020,NOT_READY
1511221,0,8,30-06-2020,NOT_READY
1510830,6,6,02-07-2020,FULLNESS
1511190,0,8,02-07-2020,NOT_READY
1511191,2,8,02-07-2020,NOT_READY
1511192,8,8,02-07-2020,FULLNESS
1511193,6,8,02-07-2020,NOT_READY
1511194,0,8,02-07-2020,NOT_READY
1511195,8,8,02-07-2020,FULLNESS
1511196,4,8,02-07-2020,NOT_READY
1511197,0,8,02-07-2020,NOT_READY
1511198,4,8,02-07-2020,NOT_READY
1511199,8,8,02-07-2020,FULLNESS
1511200,4,8,02-07-2020,NOT_READY
1511201,0,8,02-07-2020,NOT_READY
1511203,6,8,02-07-2020,NOT_READY
1511204,6,8,02-07-2020,NOT_READY
1511205,4,8,02-07-2020,NOT_READY
1511206,6,8,02-07-2020,NOT_READY
1511207,0,8,02-07-2020,NOT_READY
1511208,0,8,02-07-2020,NOT_READY
1511209,0,8,02-07-2020,NOT_READY
1511210,0,8,02-07-2020,NOT_READY
1511211,6,8,02-07-2020,NOT_READY
1511212,0,8,02-07-2020,NOT_READY
1511213,8,8,02-07-2020,FULLNESS
1511214,4,8,02-07-2020,NOT_READY
1511215,4,8,02-07-2020,NOT_READY
1511216,0,8,02-07-2020,NOT_READY
1511217,0,8,02-07-2020,NOT_READY
1511218,8,8,02-07-2020,FULLNESS
1511219,0,8,02-07-2020,NOT_READY
1511220,8,8,02-07-2020,FULLNESS
1511221,6,8,02-07-2020,NOT_READY
1510830,2,6,05-07-2020,NOT_READY
1511190,2,8,05-07-2020,NOT_READY
1511191,0,8,05-07-2020,NOT_READY
1511192,4,8,05-07-2020,NOT_READY
1511193,2,8,05-07-2020,NOT_READY
1511194,8,8,05-07-2020,FULLNESS
1511195,2,8,05-07-2020,NOT_READY
1511196,0,8,05-07-2020,NOT_READY
1511197,0,8,05-07-2020,NOT_READY
1511198,6,8,05-07-2020,NOT_READY
1511199,8,8,05-07-2020,FULLNESS
1511200,0,8,05-07-2020,NOT_READY
1511201,2,8,05-07-2020,NOT_READY
1511203,2,8,05-07-2020,NOT_READY
1511204,0,8,05-07-2020,NOT_READY
1511205,0,8,05-07-2020,NOT_READY
1511206,0,8,05-07-2020,NOT_READY
1511207,2,8,05-07-2020,NOT_READY
1511208,8,8,05-07-2020,FULLNESS
1511209,0,8,05-07-2020,NOT_READY
1511210,0,8,05-07-2020,NOT_READY
1511211,4,8,05-07-2020,NOT_READY
1511212,0,8,05-07-2020,NOT_READY
1511213,4,8,05-07-2020,NOT_READY
1511214,0,8,05-07-2020,NOT_READY
1511215,4,8,05-07-2020,NOT_READY
1511216,0,8,05-07-2020,NOT_READY
1511217,0,8,05-07-2020,NOT_READY
1511218,4,8,05-07-2020,NOT_READY
1511219,4,8,05-07-2020,NOT_READY
1511220,0,8,05-07-2020,NOT_READY
1511221,0,8,05-07-2020,NOT_READY
1510830,0,6,09-07-2020,NOT_READY
1511190,8,8,09-07-2020,FULLNESS
1511191,4,8,09-07-2020,NOT_READY
1511192,2,8,09-07-2020,NOT_READY
1511193,2,8,09-07-2020,ALERT
1511194,0,8,09-07-2020,NOT_READY
1511195,0,8,09-07-2020,NOT_READY
1511196,0,8,09-07-2020,NOT_READY
1511197,0,8,09-07-2020,NOT_READY
1511198,2,8,09-07-2020,NOT_READY
1511199,6,8,09-07-2020,NOT_READY
1511200,8,8,09-07-2020,FULLNESS
1511201,6,8,09-07-2020,NOT_READY
1511203,8,8,09-07-2020,FULLNESS
1511204,6,8,09-07-2020,ALERT
1511205,4,8,09-07-2020,NOT_READY
1510830,0,6,03-07-2020,NOT_READY
1511190,8,8,03-07-2020,FULLNESS
1511191,8,8,03-07-2020,FULLNESS
1511192,0,8,03-07-2020,NOT_READY
1511193,0,8,03-07-2020,NOT_READY
1511194,0,8,03-07-2020,NOT_READY
1511195,0,8,03-07-2020,NOT_READY
1511196,6,8,03-07-2020,NOT_READY
1511197,0,8,03-07-2020,NOT_READY
1511198,4,8,03-07-2020,NOT_READY
1511199,0,8,03-07-2020,NOT_READY
1511200,4,8,03-07-2020,NOT_READY
1511201,0,8,03-07-2020,NOT_READY
1511203,8,8,03-07-2020,FULLNESS
1511204,6,8,03-07-2020,NOT_READY
1511205,8,8,03-07-2020,FULLNESS
1511206,0,8,03-07-2020,NOT_READY
1511207,0,8,03-07-2020,NOT_READY
1511208,0,8,03-07-2020,NOT_READY
1511209,0,8,03-07-2020,NOT_READY
1511210,0,8,03-07-2020,NOT_READY
1511211,0,8,03-07-2020,NOT_READY
1511212,0,8,03-07-2020,NOT_READY
1511213,0,8,03-07-2020,NOT_READY
1511214,0,8,03-07-2020,NOT_READY
1511215,0,8,03-07-2020,NOT_READY
1511216,0,8,03-07-2020,NOT_READY
1511217,0,8,03-07-2020,NOT_READY
1511218,0,8,03-07-2020,NOT_READY
1511219,0,8,03-07-2020,NOT_READY
1511220,0,8,03-07-2020,NOT_READY
1511221,0,8,03-07-2020,NOT_READY
1511206,8,8,09-07-2020,FULLNESS
1511207,2,8,09-07-2020,NOT_READY
1511208,6,8,09-07-2020,NOT_READY
1511209,0,8,09-07-2020,NOT_READY
1511210,4,8,09-07-2020,NOT_READY
1511211,0,8,09-07-2020,NOT_READY
1511212,8,8,09-07-2020,FULLNESS
1511213,0,8,09-07-2020,NOT_READY
1511214,0,8,09-07-2020,NOT_READY
1511215,0,8,09-07-2020,NOT_READY
1511216,4,8,09-07-2020,NOT_READY
1511217,0,8,09-07-2020,NOT_READY
1511218,6,8,09-07-2020,NOT_READY
1511219,8,8,09-07-2020,FULLNESS
1511220,8,8,09-07-2020,FULLNESS
1511221,6,8,09-07-2020,NOT_READY
1510830,6,6,14-07-2020,FULLNESS
1511190,8,8,14-07-2020,FULLNESS
1511191,2,8,14-07-2020,NOT_READY
1511192,6,8,14-07-2020,NOT_READY
1511193,0,8,14-07-2020,NOT_READY
1511194,4,8,14-07-2020,NOT_READY
1511195,8,8,14-07-2020,FULLNESS
1511196,6,8,14-07-2020,NOT_READY
1510830,2,6,04-07-2020,NOT_READY
1511190,0,8,04-07-2020,NOT_READY
1511191,0,8,04-07-2020,NOT_READY
1511192,2,8,04-07-2020,NOT_READY
1511193,2,8,04-07-2020,NOT_READY
1511194,6,8,04-07-2020,NOT_READY
1511195,0,8,04-07-2020,NOT_READY
1511196,8,8,04-07-2020,FULLNESS
1511197,0,8,04-07-2020,NOT_READY
1511198,6,8,04-07-2020,NOT_READY
1511199,6,8,04-07-2020,NOT_READY
1511200,8,8,04-07-2020,FULLNESS
1511201,2,8,04-07-2020,NOT_READY
1511203,0,8,04-07-2020,NOT_READY
1511204,8,8,04-07-2020,FULLNESS
1511205,0,8,04-07-2020,NOT_READY
1511206,0,8,04-07-2020,NOT_READY
1511207,0,8,04-07-2020,NOT_READY
1511208,6,8,04-07-2020,NOT_READY
1511209,0,8,04-07-2020,NOT_READY
1511210,0,8,04-07-2020,NOT_READY
1511211,0,8,04-07-2020,NOT_READY
1511212,0,8,04-07-2020,NOT_READY
1511213,4,8,04-07-2020,NOT_READY
1511214,0,8,04-07-2020,NOT_READY
1511215,0,8,04-07-2020,NOT_READY
1511216,0,8,04-07-2020,NOT_READY
1511217,0,8,04-07-2020,NOT_READY
1511218,2,8,04-07-2020,NOT_READY
